state_code,state,month,year,pc_no,pc_name,pc_type,cand_name,cand_sex,cand_catagory,cand_age,party_abbr,votes_polled,position,total_voters,total_electors
S07,Haryana,5,2014,10,Faridabad,GEN,SANJAY MAURYA,M,GEN,40,IND,1104,13,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,SUKHVEER,M,GEN,40,RBCP,1084,14,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,NIRMALA,F,SC,45,JD(U),976,15,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,ADVOCATE KAMAL CHAND ARYA,M,SC,66,BMUP,967,16,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,CHAUDHARY DAYA CHAND,M,GEN,62,BSCP,711,17,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,KHUSH DIL SEHGAL (KAPOOR),M,GEN,51,ABHKP,685,18,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,AHERWAN DHARMENDER RAWAT,M,GEN,32,IND,665,19,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,LAXMAN,M,SC,37,IND,656,20,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,MANDHEER SINGH MAAN,M,GEN,40,IND,644,21,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,KUSUM KUMARI,F,GEN,28,AIPF,620,22,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,SHUSHILA,F,GEN,37,IND,524,23,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,DEEPAK GAUR,M,GEN,35,AVIRP,479,24,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,MUKESH KUMAR SINGH,M,GEN,38,IND,442,25,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,LALIT MITTAL,M,GEN,28,IND,420,26,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,RAJENDER,M,GEN,42,IND,410,27,1130932,1740352
S07,Haryana,5,2014,10,Faridabad,GEN,VIJAY RAJ,M,GEN,29,IND,407,28,1130932,1740352
S07,Haryana,3,2009,1,Ambala,SC,SELJA,F,SC,46,INC,322258,1,866914,1264907
S07,Haryana,3,2009,1,Ambala,SC,RATTAN LAL KATARIA,M,SC,57,BJP,307688,2,866914,1264907
S07,Haryana,3,2009,1,Ambala,SC,CHANDER PAL,M,SC,63,BSP,188608,3,866914,1264907
S07,Haryana,3,2009,1,Ambala,SC,DALVIR SINGH,M,SC,42,HJCBL,30689,4,866914,1264907
S07,Haryana,3,2009,1,Ambala,SC,NARINDER KUMAR,M,SC,37,IND,8967,5,866914,1264907
S07,Haryana,3,2009,1,Ambala,SC,HEM RAJ,M,SC,46,LJP,4597,6,866914,1264907
S07,Haryana,3,2009,1,Ambala,SC,AMAR SINGH,M,SC,53,IND,3815,7,866914,1264907
S07,Haryana,3,2009,2,Kurukshetra,GEN,NAVEEN JINDAL,M,GEN,39,INC,397204,1,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,ASHOK KUMAR ARORA,M,GEN,49,INLD,278475,2,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,GURDYAL SINGH SAINI,M,GEN,62,BSP,151231,3,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,JASWANT SINGH CHEEMA,M,GEN,61,HJCBL,16839,4,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,SUBHASH MAHENDRA,M,GEN,47,IND,8126,5,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,SUNEETA DHARIWAL,F,GEN,40,IND,7139,6,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,VISHNU BHAGWAN AGGARWAL,M,GEN,61,IND,7053,7,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,PARDHAN CHAND CHAUHAN,M,SC,47,SP,2443,8,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,VIRENDER SINGH,M,GEN,29,IND,2132,9,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,RAN SINGH,M,SC,27,IND,1460,10,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,DR. ASHWINI SHARMA HRITTWAL,M,GEN,46,IND,1156,11,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,ATAM PARKASH,M,GEN,52,IND,926,12,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,TARSEM LAL,M,GEN,47,IND,639,13,875707,1166684
S07,Haryana,3,2009,2,Kurukshetra,GEN,YASH PAL,M,GEN,51,IND,631,14,875707,1166684
S07,Haryana,3,2009,3,Sirsa,SC,ASHOK TANWAR,M,SC,33,INC,415584,1,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,DR. SITA RAM,M,SC,41,INLD,380085,2,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,RAJESH KUMAR,M,SC,35,BSP,76010,3,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,RAJENDRA PRASAD,M,SC,43,HJCBL,45709,4,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,COMRADE RAM KUMAR,M,SC,41,CPM,18999,5,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,SHANKER LAL,M,SC,54,IND,14630,6,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,RAJ KUMAR NAGAR,M,SC,38,JKNPP,8436,7,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,DESRAJ,M,SC,53,IND,4407,8,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,SWARN SINGH,M,SC,37,RASJP,3594,9,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,PAWAN KUMAR,M,SC,39,IND,3436,10,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,VAZIR SINGH,M,SC,41,IND,3293,11,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,PUSHPA RANI,F,SC,39,IND,3069,12,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,NARENDER PAL,M,SC,41,IND,1699,13,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,HANS RAJ,M,SC,37,RPI,1211,14,981354,1309507
S07,Haryana,3,2009,3,Sirsa,SC,JAIBIR SINGH,M,SC,26,IND,1077,15,981354,1309507
S07,Haryana,3,2009,4,Hisar,GEN,BHAJAN LAL S/O KHERAJ,M,GEN,77,HJCBL,248476,1,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,SAMPAT SINGH,M,GEN,62,INLD,241493,2,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,JAI PARKASH,M,GEN,56,INC,204539,3,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,RAM DAYAL GOYAL,M,GEN,63,BSP,90277,4,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,ROSHAN LAL,M,SC,51,IJP,6310,5,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,SATPAL,M,GEN,27,SMBHP,4603,6,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,KULDEEP SINGH,M,GEN,27,IND,3227,7,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,KULWANT SINGH,M,GEN,41,IND,2550,8,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,JANG BAHADUR,M,SC,35,BHBP,2029,9,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,MANU DIGVIJAY SINGH,M,GEN,33,IND,1958,10,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,RAJ KUMAR,M,GEN,42,IND,1931,11,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,KARAN SINGH,M,GEN,36,BRPP,1527,12,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,ARYA KRISHAN,M,GEN,40,IND,1377,13,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,AZAD SINGH,M,GEN,39,IND,1311,14,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,KRISHAN KUMAR S/O HARIRAM,M,GEN,43,RASJP,1228,15,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,RAJENDER,M,GEN,45,IND,1216,16,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,DEVI LAL,M,GEN,29,IND,1168,17,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,BHATERI,F,GEN,39,IND,1157,18,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,BHAJAN LAL S/O DHARAMPAL,M,SC,27,IND,1149,19,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,SATPAL SINGH,M,GEN,43,LJP,970,20,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,UMRAV SINGH,M,GEN,37,IND,952,21,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,ANUP,M,GEN,32,IND,896,22,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,JOGENDER KUMAR,M,GEN,38,IND,798,23,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,KRISHAN KUMAR S/O GOPI RAM,M,GEN,37,IND,767,24,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,JAG RAM,M,GEN,41,IND,749,25,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,PARVESH,M,GEN,31,IND,706,26,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,NAND KISHOR,M,GEN,54,IND,639,27,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,MEHTA ANOOP KUMAR,M,GEN,44,IND,621,28,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,GULAB SINGH,M,GEN,47,NELU,585,29,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,SANDEEP,M,GEN,25,IND,584,30,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,JAGDISH CHANDER ASIJA,M,GEN,35,IND,525,31,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,CHHOTU RAM S/O KIRTA RAM,M,GEN,41,IND,408,32,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,DEVENDER,M,SC,26,IND,380,33,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,CHHOTU RAM S/O LADHU RAM,M,GEN,44,IND,333,34,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,ROHTAS,M,GEN,37,IND,305,35,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,SANJAY KUMAR,M,GEN,25,IND,267,36,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,SHAMSHER,M,SC,36,IND,259,37,828461,1194689
S07,Haryana,3,2009,4,Hisar,GEN,SHARVAN KUMAR,M,GEN,28,IND,191,38,828461,1194689
S07,Haryana,3,2009,5,Karnal,GEN,ARVIND KUMAR SHARMA,M,GEN,46,INC,304698,1,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,MARATHA VIRENDER VERMA,M,GEN,58,BSP,228352,2,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,I.D.SWAMI,M,GEN,79,BJP,185437,3,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,DR. RAMESH CHHABRA,M,GEN,57,HJCBL,49226,4,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,MAM CHAND,M,GEN,66,CPI,13587,5,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,ANOOP SINGH,M,GEN,28,IND,3494,6,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,MUKESH KUMARI,F,GEN,33,IND,3379,7,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,BALWAN SINGH RUHAL,M,GEN,43,IND,3248,8,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,LAL SINGH KASHYAP,M,GEN,59,IND,2071,9,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,ARYA SUSHIL GARG,M,GEN,42,IND,2031,10,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,SHIV PARSAD,M,GEN,56,IND,1659,11,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,RAMESH SINGLA,M,GEN,40,IND,1567,12,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,KALPANA SINGH,F,GEN,34,RPI(A),1536,13,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,ASHOK KUMAR,M,GEN,36,IND,1428,14,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,DUSHYANT KUMAR,M,GEN,30,IND,1375,15,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,SUSHIL GURJAR SIRSI,M,GEN,28,IND,1290,16,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,MANOJ KUMAR KASHYAP,M,GEN,36,VAJP,1117,17,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,NARENDER SAROHA,M,GEN,34,IND,1080,18,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,PREM KUMAR,M,GEN,38,SHS,1031,19,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,HAWA SINGH,M,GEN,41,RASJP,1019,20,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,RAJIV AHUJA,M,GEN,43,SP,985,21,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,RAM PAL,M,GEN,44,RASAP,913,22,811074,1216977
S07,Haryana,3,2009,5,Karnal,GEN,SANJEEV,M,GEN,44,IND,506,23,811074,1216977
S07,Haryana,3,2009,6,Sonipat,GEN,JITENDER SINGH,M,GEN,40,INC,338795,1,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,KISHAN SINGH SANGWAN,M,GEN,59,BJP,177511,2,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,DEVRAJ DIWAN,M,GEN,66,BSP,112837,3,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,PT. UMESH SHARMA,M,GEN,41,HJCBL,42400,4,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,SUKHBIR SINGH,M,GEN,53,NCP,12776,5,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,SHIV NARAYAN,M,GEN,45,IND,3333,6,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,SUSHILA,F,GEN,42,JCP,2987,7,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,RAJENDER SINGH,M,GEN,48,UWF,2552,8,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,SANT DHARAMVIR CHOTIWALA,M,GEN,37,IND,2533,9,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,BALWAN KASHYAP,M,GEN,50,IND,2500,10,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,DR. VEERENDER ARYAVRAT,M,GEN,36,IND,2138,11,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,DALBIR SINGH,M,GEN,39,IND,2086,12,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,BIJENDER KUMAR,M,SC,31,IND,1976,13,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,RAJESH KHAN MACHHRI,M,GEN,28,IND,1405,14,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,ROHTASH REDHU,M,GEN,33,SMBHP,1359,15,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,RAJ PAL,M,GEN,37,CPI(ML)(L),1332,16,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,OM PARKASH MEHTA,M,GEN,45,BHC,1069,17,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,JYOTI PARKASH,M,GEN,28,SP,1046,18,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,KRISHAN KUMAR,M,SC,42,LJP,589,19,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,MADANGOPAL,M,GEN,35,RDMP,578,20,712419,1099978
S07,Haryana,3,2009,6,Sonipat,GEN,GEJENDER,M,GEN,39,KKJHS,456,21,712419,1099978
S07,Haryana,3,2009,7,Rohtak,GEN,DEEPENDER SINGH,M,GEN,31,INC,585016,1,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,NAFE SINGH RATHEE,M,GEN,51,INLD,139280,2,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,RAJ KUMAR,M,GEN,58,BSP,68210,3,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,KRISHAN MURTI,M,GEN,60,HJCBL,20472,4,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,SATYAWAN RANGA,M,SC,33,IND,6876,5,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,JASVIR ARYA,M,GEN,43,IND,3728,6,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,RISHAL SINGH,M,GEN,52,IND,2386,7,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,ASHA NAND,M,GEN,38,IND,2194,8,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,SUDESH KUMAR AGGARWAL,M,GEN,56,SMBHP,2150,9,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,ANUP SINGH MATANHEL,M,GEN,64,IND,1532,10,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,ASHOK,M,GEN,42,IND,1097,11,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,JASMER,M,GEN,38,IND,857,12,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,RAJBIR,M,GEN,33,IJP,710,13,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,SUDESH,M,GEN,36,RPI(A),678,14,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,GORAV,M,GEN,31,IND,394,15,836637,1274972
S07,Haryana,3,2009,7,Rohtak,GEN,KARAN SINGH,M,GEN,60,IND,345,16,836637,1274972
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,SHRUTI CHOUDHRY,F,GEN,33,INC,302817,1,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,AJAY SINGH CHAUTALA,M,GEN,44,INLD,247240,2,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,NARENDER SINGH,M,GEN,46,HJCBL,214161,3,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,VIKRAM SINGH,M,GEN,54,BSP,61437,4,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,ANIL KAUSHIK,M,GEN,45,NCP,9731,5,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,PYARELAL,M,SC,42,IND,3414,6,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,NEELKANWAL @ NEELAM AGGARWAL,F,GEN,53,SMBHP,3226,7,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,JAI SINGH,M,SC,39,IJP,2841,8,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,DR. PURAN MAL SHARMA,M,GEN,73,IND,2772,9,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,SAROJ YADAV,F,GEN,48,SP,1855,10,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,LAXMI NARAYAN ASIJA,M,GEN,40,IND,1441,11,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,SURESH KUMAR,M,GEN,43,IND,1296,12,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,ENGINEER MAHABIR SINGH YADAV,M,GEN,50,IND,1191,13,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,HARISH KUMAR,M,SC,35,IND,1065,14,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,RAJESH KUMAR S/O BRIJ LAL,M,GEN,36,IND,968,15,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,ABHEY SINGH,M,GEN,51,IND,953,16,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,MAHENDER SINGH,M,SC,30,BHBP,846,17,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,DHARMENDER SINGH,M,GEN,47,IND,826,18,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,HANSRAJ,M,SC,37,RPI(A),804,19,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,JAIMAL SINGH,M,GEN,65,IND,658,20,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,AJAY SINGH,M,GEN,43,IND,648,21,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,RAJ KUMAR,M,GEN,32,IND,609,22,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,MANMOHAN SINGH,M,SC,32,IND,576,23,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,VED PRAKASH,M,GEN,54,NSSP,573,24,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,BIRENDER SINGH,M,GEN,27,IND,536,25,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,VINOD KUMAR,M,GEN,38,IND,528,26,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,SHRICHAND,M,SC,60,IND,518,27,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,SURENDER,M,GEN,30,IND,512,28,865804,1212513
S07,Haryana,3,2009,8,Bhiwani-Mahendragarh,GEN,RAJESH KUMAR S/O HAWA SINGH,M,GEN,33,IND,350,29,865804,1212513
S07,Haryana,3,2009,9,Gurgaon,GEN,INDERJIT SINGH,M,GEN,59,INC,278516,1,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,ZAKIR HUSSAIN,M,GEN,47,BSP,193652,2,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,SUDHA,F,GEN,44,BJP,125837,3,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,NARVIR SINGH,M,GEN,48,HJCBL,117260,4,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,YASHPAL,M,GEN,33,LJP,11838,5,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,NARESH YADAV,M,GEN,27,IND,2794,6,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,NAZIR AHMED,M,GEN,36,IND,2520,7,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,DINESH CHANDER YADAV,M,GEN,48,NCP,2462,8,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,SATEESH KUMAR SINGH,M,GEN,38,SMBHP,2175,9,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,ISHPAL SINGH TOMER,M,GEN,62,RDMP,2159,10,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,SATBEER SINGH KUNDU,M,GEN,50,IND,1991,11,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,PRABHU LAL BATRA,M,GEN,71,RASAP,1841,12,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,BIMLA DEVI,F,GEN,53,IND,1824,13,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,BUDH RAM,M,GEN,46,JKM,1727,14,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,MANBIR SINGH,M,GEN,30,IND,1431,15,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,SATINDER SINGH THAKRAN,M,GEN,25,IND,1330,16,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,JAGAN,M,GEN,34,IND,1152,17,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,SUNIL YADAV,M,GEN,26,SP,1097,18,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,KUSHESHWAR BHAGAT,M,GEN,38,IND,1044,19,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,RAMESH KUMAR,M,GEN,36,JKNPP,940,20,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,NAVEEN,M,GEN,37,IND,926,21,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,AMAR MOHMMAD,M,GEN,33,IND,699,22,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,RAKESH,M,GEN,38,IND,663,23,756919,1244437
S07,Haryana,3,2009,9,Gurgaon,GEN,BALWANT SINGH AGGARWAL,M,GEN,59,IND,358,24,756919,1244437
S07,Haryana,3,2009,10,Faridabad,GEN,AVTAR SINGH BHADANA,M,GEN,53,INC,257864,1,625058,1103046
S07,Haryana,3,2009,10,Faridabad,GEN,RAMCHANDER BAINDA,M,GEN,58,BJP,189663,2,625058,1103046
